state,county,FIPS,LEVEL,ALAND_SQMI,AWATER_SQMI
WI,Menominee County,55078,0.0,357.608,7.351
WI,Milwaukee County,55079,0.0,241.62400000000002,947.91
WI,Monroe County,55081,0.0,900.908,7.1770000000000005
WI,Oconto County,55083,0.0,997.207,151.64
WI,Oneida County,55085,0.0,1113.937,122.634
WI,Outagamie County,55087,0.0,637.558,7.05
WI,Ozaukee County,55089,0.0,233.058,883.1360000000001
WI,Pepin County,55091,0.0,231.99099999999999,16.712
WI,Pierce County,55093,0.0,573.749,18.127
WI,Polk County,55095,0.0,914.066,42.342
WI,Portage County,55097,0.0,800.815,21.984
WI,Price County,55099,0.0,1253.99,24.041999999999998
WI,Racine County,55101,0.0,332.537,459.60900000000004
WI,Richland County,55103,0.0,586.15,3.148
WI,Rock County,55105,0.0,718.1419999999999,7.9910000000000005
WI,Rusk County,55107,0.0,913.553,17.303
WI,Saint Croix County,55109,0.0,722.4810000000001,13.202
WI,Sauk County,55111,0.0,831.5310000000001,17.654
WI,Sawyer County,55113,0.0,1257.307,92.931
WI,Shawano County,55115,0.0,893.2,16.2
WI,Sheboygan County,55117,0.0,511.277,759.9639999999999
WI,Taylor County,55119,0.0,975.0310000000001,9.531
WI,Trempealeau County,55121,0.0,733.0039999999999,9.024
WI,Vernon County,55123,0.0,791.559,24.825
WI,Vilas County,55125,0.0,857.703,160.013
WI,Walworth County,55127,0.0,555.256,21.331
WI,Washburn County,55129,0.0,797.113,56.20399999999999
WI,Washington County,55131,0.0,430.647,5.019
WI,Waukesha County,55133,0.0,549.681,30.834
WI,Waupaca County,55135,0.0,747.697,17.477
WI,Waushara County,55137,0.0,626.168,11.225999999999999
WI,Winnebago County,55139,0.0,434.48699999999997,144.084
WI,Wood County,55141,0.0,792.944,16.329
WY,Albany County,56001,0.6602,4274.327,34.425
WY,Big Horn County,56003,1.607,3136.491,21.787
WY,Campbell County,56005,1.4095999999999997,4802.323,3.9930000000000003
WY,Carbon County,56007,0.7418,7897.565,66.411
WY,Converse County,56009,0.536,4254.873,10.187000000000001
WY,Crook County,56011,2.1475999999999997,2854.48,10.883
WY,Fremont County,56013,0.11099999999999997,9183.839,81.902
WY,Goshen County,56015,0.0717,2225.377,6.787999999999999
WY,Hot Springs County,56017,0.0026,2004.098,2.303
WY,Johnson County,56019,0.2023,4154.154,20.442999999999998
WY,Laramie County,56021,0.013000000000000001,2685.914,1.65
WY,Lincoln County,56023,0.4869,4076.2140000000004,19.285
WY,Natrona County,56025,0.0239,5340.5,35.161
WY,Niobrara County,56027,1.1285,2626.028,1.919
WY,Park County,56029,2.3199,6939.808000000001,25.346
WY,Platte County,56031,0.465,2084.187,26.655
WY,Sheridan County,56033,0.2545,2523.361,3.0839999999999996
WY,Sublette County,56035,0.5147999999999999,4886.482,49.172
WY,Sweetwater County,56037,0.0,10426.726999999999,64.436
WY,Teton County,56039,2.1624999999999996,3995.938,220.418
WY,Uinta County,56041,0.1542,2081.8289999999997,6.311
WY,Washakie County,56043,0.0886,2238.551,4.152
WY,Weston County,56045,2.42,2398.091,1.931
PR,Adjuntas Municipio,72001,0.0,66.69,0.406
PR,Aguada Municipio,72003,0.0,30.851,14.69
PR,Aguadilla Municipio,72005,0.0,36.531,39.047
PR,Aguas Buenas Municipio,72007,0.0,30.085,0.011000000000000001
PR,Aibonito Municipio,72009,1.0339999999999998,31.311,0.027999999999999997
PR,Anasco Municipio,72011,0.0,39.285,5.64
PR,Arecibo Municipio,72013,0.0,125.945,45.247
PR,Arroyo Municipio,72015,1.0639999999999998,15.008,20.641
PR,Barceloneta Municipio,72017,0.0,18.692999999999998,12.222999999999999
PR,Barranquitas Municipio,72019,0.1142,34.253,0.03
PR,Bayamon Municipio,72021,0.0,44.331,0.184
PR,Cabo Rojo Municipio,72023,0.0,70.372,107.039
PR,Caguas Municipio,72025,0.0,58.604,0.46399999999999997
PR,Camuy Municipio,72027,0.0,46.355,15.61
PR,Canovanas Municipio,72029,0.0,32.868,0.141
PR,Carolina Municipio,72031,0.0,45.356,14.968
PR,Catano Municipio,72033,0.0,4.8839999999999995,2.162
PR,Cayey Municipio,72035,0.9808,51.935,0.026000000000000002
PR,Ceiba Municipio,72037,0.0,29.035999999999998,129.799
PR,Ciales Municipio,72039,0.0,66.529,0.177
PR,Cidra Municipio,72041,0.5102,36.021,0.434
PR,Coamo Municipio,72043,0.698,78.013,0.015
PR,Comerio Municipio,72045,0.037000000000000005,28.401,0.12300000000000001
PR,Corozal Municipio,72047,0.0,42.573,0.006
PR,Culebra Municipio,72049,0.0,11.627,157.205
PR,Dorado Municipio,72051,0.0,23.089000000000002,30.622
PR,Fajardo Municipio,72053,0.0,29.903000000000002,75.426
PR,Florida Municipio,72054,0.0,15.209000000000001,0.013000000000000001
PR,Guanica Municipio,72055,0.0,37.05,42.415
PR,Guayama Municipio,72057,1.9826,64.992,41.826
PR,Guayanilla Municipio,72059,0.0,42.271,21.974
PR,Guaynabo Municipio,72061,0.0,27.585,0.18100000000000002
PR,Gurabo Municipio,72063,0.0,27.888,0.425
PR,Hatillo Municipio,72065,0.0,41.781000000000006,16.979
PR,Hormigueros Municipio,72067,0.0,11.345999999999998,0.0
PR,Humacao Municipio,72069,0.0,44.761,26.636
PR,Isabela Municipio,72071,0.0,55.305,36.546
PR,Jayuya Municipio,72073,0.0,44.533,0.001
PR,Juana Diaz Municipio,72075,0.06309999999999999,60.277,46.845
PR,Juncos Municipio,72077,0.0,26.489,0.127
PR,Lajas Municipio,72079,0.0,59.958,41.175
PR,Lares Municipio,72081,0.0,61.45,0.187
PR,Las Marias Municipio,72083,0.0,46.36,0.145
PR,Las Piedras Municipio,72085,0.0,33.88,0.013000000000000001
PR,Loiza Municipio,72087,0.0,19.339000000000002,46.263999999999996
PR,Luquillo Municipio,72089,0.0,25.811,20.718000000000004
PR,Manati Municipio,72091,0.0,45.128,25.558000000000003
PR,Maricao Municipio,72093,0.0,36.622,0.005
PR,Maunabo Municipio,72095,0.0,21.066,17.201
PR,Mayaguez Municipio,72097,0.0,77.67399999999999,196.412
PR,Moca Municipio,72099,0.0,50.341,0.022000000000000002
PR,Morovis Municipio,72101,0.0,38.871,0.054000000000000006
PR,Naguabo Municipio,72103,0.0,51.66,20.599
PR,Naranjito Municipio,72105,0.0,27.401,0.34700000000000003
PR,Orocovis Municipio,72107,0.0,63.62,0.156
PR,Patillas Municipio,72109,0.4589000000000001,46.699,28.6
PR,Penuelas Municipio,72111,0.0,44.617,23.247
PR,Ponce Municipio,72113,0.0054,114.79700000000001,78.809
PR,Quebradillas Municipio,72115,0.0,22.683000000000003,11.67
PR,Rincon Municipio,72117,0.0,14.288,40.125
PR,Rio Grande Municipio,72119,0.0,60.621,28.91
PR,Sabana Grande Municipio,72121,0.0,36.313,0.01
PR,Salinas Municipio,72123,1.9887000000000001,69.368,44.753
PR,San German Municipio,72125,0.0,54.496,0.011000000000000001
PR,San Juan Municipio,72127,0.0,47.846000000000004,29.107
PR,San Lorenzo Municipio,72129,0.0,53.108000000000004,0.099
PR,San Sebastian Municipio,72131,0.0,70.423,0.7959999999999999
PR,Santa Isabel Municipio,72133,1.0062,34.033,42.912
PR,Toa Alta Municipio,72135,0.0,27.017,0.5429999999999999
PR,Toa Baja Municipio,72137,0.0,23.241999999999997,18.564
PR,Trujillo Alto Municipio,72139,0.0,20.767,0.615
PR,Utuado Municipio,72141,0.0,113.53200000000001,1.537
PR,Vega Alta Municipio,72143,0.0,27.728,9.772
PR,Vega Baja Municipio,72145,0.0,45.856,22.319000000000003
PR,Vieques Municipio,72147,1.3936000000000002,50.783,213.208
PR,Villalba Municipio,72149,0.0,35.637,1.399
PR,Yabucoa Municipio,72151,0.0,55.215,28.028000000000002
PR,Yauco Municipio,72153,0.0,67.711,0.628
